station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
3578,Park Pl & Franklin Ave,4033.06,40.6741806,-73.9564947,71,"KEY,CREDITCARD",21,false,4,1,16,0,true,true,true,false,2019-09-02 00:00:00
313,Washington Ave & Park Ave,4724.03,40.69610226,-73.96751037,71,"KEY,CREDITCARD",23,false,4,0,19,0,true,true,true,false,2019-09-02 00:00:00
3064,Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926,71,"KEY,CREDITCARD",23,false,4,3,16,0,true,true,true,false,2019-09-02 00:00:00
3125,45 Rd & 11 St,6319.01,40.74708586,-73.94977234,71,"KEY,CREDITCARD",23,false,4,0,19,0,true,true,true,false,2019-09-02 00:00:00
3179,Park Ave & Marcus Garvey Blvd,4768.02,40.698617,-73.941342,71,"KEY,CREDITCARD",23,false,4,0,19,0,true,true,true,false,2019-09-02 00:00:00
3355,E 66 St & Madison Ave,6969.08,40.768008893059474,-73.96845281124115,71,"KEY,CREDITCARD",25,false,4,0,21,0,true,true,true,false,2019-09-02 00:00:00
3616,Steinway St & 28 Ave,6915.02,40.7656251,-73.9136695,71,"KEY,CREDITCARD",25,false,4,0,21,0,true,true,true,false,2019-09-02 00:00:00
364,Lafayette Ave & Classon Ave,4452.01,40.68900443,-73.96023854,71,"KEY,CREDITCARD",27,false,4,1,22,0,true,true,true,false,2019-09-02 00:00:00
3092,Berry St & N 8 St,5379.09,40.7190095,-73.95852515,71,"KEY,CREDITCARD",27,false,4,0,23,0,true,true,true,false,2019-09-02 00:00:00
3172,W 74 St & Columbus Ave,7230.10,40.7785669,-73.97754961,71,"KEY,CREDITCARD",27,false,4,0,23,0,true,true,true,false,2019-09-02 00:00:00
3558,Bergen St & Vanderbilt Ave,4157.10,40.6794388,-73.9680438,71,"KEY,CREDITCARD",27,false,4,1,22,0,true,true,true,false,2019-09-02 00:00:00
3562,Classon Ave & St Marks Ave,4074.03,40.6765198,-73.9596082,71,"KEY,CREDITCARD",27,false,4,0,23,0,true,true,true,false,2019-09-02 00:00:00
3369,E 82 St & East End Ave,7049.04,40.7724607,-73.9468208,71,"KEY,CREDITCARD",29,false,4,0,25,0,true,true,true,false,2019-09-02 00:00:00
3563,28 St & 36 Ave,6614.01,40.757186,-73.932719,71,"KEY,CREDITCARD",29,false,4,0,25,0,true,true,true,false,2019-09-02 00:00:00
3503,Madison Ave & E 120 St,7667.04,40.80295,-73.942954,71,"KEY,CREDITCARD",30,false,4,1,25,0,true,true,true,false,2019-09-02 00:00:00
391,Clark St & Henry St,4789.03,40.69760127,-73.99344559,71,"KEY,CREDITCARD",31,false,4,0,27,0,true,true,true,false,2019-09-02 00:00:00
458,11 Ave & W 27 St,6425.04,40.751396,-74.005226,71,"KEY,CREDITCARD",31,false,4,0,27,0,true,true,true,false,2019-09-02 00:00:00
3129,Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,71,"KEY,CREDITCARD",31,true,4,2,25,0,true,true,true,true,2019-09-01 00:00:00
3131,E 68 St & 3 Ave,6896.16,40.76712840349542,-73.962246179580688,71,"KEY,CREDITCARD",31,false,4,0,27,0,true,true,true,false,2019-09-01 00:00:00
440,E 45 St & 3 Ave,6464.08,40.75255434,-73.97282625,71,"KEY,CREDITCARD",32,false,4,1,27,0,true,true,true,false,2019-09-02 00:00:00
3075,Division Ave & Marcy Ave,5084.03,40.70708701,-73.95796783,71,"KEY,CREDITCARD",33,false,4,2,27,0,true,true,true,false,2019-09-01 00:00:00
467,Dean St & 4 Ave,4322.02,40.68312489,-73.97895137,71,"KEY,CREDITCARD",34,false,4,5,25,0,true,true,true,false,2019-09-02 00:00:00
250,Lafayette St & Jersey St,5561.06,40.72456089,-73.99565293,71,"KEY,CREDITCARD",40,false,4,0,36,0,true,true,true,false,2019-09-02 00:00:00
3341,Central Park West & W 102 St,7577.24,40.795346,-73.96186,71,"KEY,CREDITCARD",41,true,4,0,37,0,true,true,true,true,2019-09-02 00:00:00
500,Broadway & W 51 St,6779.04,40.76228826,-73.98336183,71,"KEY,CREDITCARD",52,false,4,0,48,0,true,true,true,false,2019-09-02 00:00:00
285,Broadway & E 14 St,5905.12,40.73454567,-73.99074142,71,"KEY,CREDITCARD",53,true,4,0,49,0,true,true,true,true,2019-09-02 00:00:00
3269,Brunswick & 6th,JC081,40.726011729646252,-74.050388932228088,70,"KEY,CREDITCARD",14,false,5,1,8,0,true,true,true,false,2019-09-02 00:00:00
3681,Grand St,JC102,40.715177677320291,-74.037683308124542,70,"KEY,CREDITCARD",17,false,5,1,11,0,true,true,true,false,2019-09-02 00:00:00
3273,Manila & 1st,JC082,40.721650724879986,-74.042884111404419,70,"KEY,CREDITCARD",18,false,5,1,12,0,true,true,true,false,2019-09-02 00:00:00
3279,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,70,"KEY,CREDITCARD",18,false,5,0,13,0,true,true,true,false,2019-09-01 00:00:00
275,Washington Ave & Greene Ave,4419.03,40.68650065,-73.96563307,71,"KEY,CREDITCARD",19,false,5,0,14,0,true,true,true,false,2019-09-02 00:00:00
3592,Crescent St & Broadway,6827.11,40.7633589,-73.9286471,71,"KEY,CREDITCARD",19,false,5,0,14,0,true,true,true,false,2019-09-02 00:00:00
3456,Jackson St & Leonard St,5332.10,40.716380319735613,-73.948212862014771,71,"KEY,CREDITCARD",22,false,5,0,17,0,true,true,true,false,2019-09-02 00:00:00
3128,21 St & 43 Ave,6395.01,40.75052534,-73.94594845,71,"KEY,CREDITCARD",23,false,5,2,16,0,true,true,true,false,2019-09-01 00:00:00
3402,Court St & State St,4488.08,40.6902375,-73.99203074,71,"KEY,CREDITCARD",23,false,5,0,18,0,true,true,true,false,2019-09-02 00:00:00
262,Washington Park,4546.05,40.6917823,-73.9737299,71,"KEY,CREDITCARD",24,false,5,0,19,0,true,true,true,false,2019-09-02 00:00:00
3058,Lewis Ave & Kosciuszko St,4617.01,40.69237074,-73.93705428,71,"KEY,CREDITCARD",24,false,5,0,19,0,true,true,true,false,2019-09-02 00:00:00
3370,E 78 St & 2 Ave,7057.07,40.7727966,-73.95577801,71,"KEY,CREDITCARD",25,false,5,0,20,0,true,true,true,false,2019-09-02 00:00:00
3566,Crescent St & 35 Ave,6688.01,40.7596276,-73.9321455,71,"KEY,CREDITCARD",25,false,5,0,20,0,true,true,true,false,2019-09-02 00:00:00
3492,E 118 St & Park Ave,7625.18,40.8005385,-73.9419949,71,"KEY,CREDITCARD",27,false,5,0,22,0,true,true,true,false,2019-09-02 00:00:00
3531,Frederick Douglass Blvd & W 129 St,7795.09,40.8125511,-73.9492286,71,"KEY,CREDITCARD",27,false,5,0,22,0,true,true,true,false,2019-09-02 00:00:00
3554,Vernon Blvd & 41 Rd,6514.08,40.7552433,-73.9485678,71,"KEY,CREDITCARD",27,false,5,0,22,0,true,true,true,false,2019-09-01 00:00:00
3501,E 118 St & Madison Ave,7640.04,40.8014866,-73.9442507,71,"KEY,CREDITCARD",29,false,5,0,24,0,true,true,true,false,2019-09-02 00:00:00
3309,E 97 St & 3 Ave,7365.08,40.7859201,-73.94860294,71,"KEY,CREDITCARD",30,false,5,0,25,0,true,true,true,false,2019-09-02 00:00:00
334,W 20 St & 7 Ave,6182.02,40.74238787,-73.99726235,71,"KEY,CREDITCARD",31,false,5,1,25,0,true,true,true,false,2019-09-02 00:00:00
503,E 20 St & Park Ave,6055.08,40.73827428,-73.98751968,71,"KEY,CREDITCARD",31,false,5,1,25,0,true,true,true,false,2019-09-02 00:00:00
3159,W 67 St & Broadway,7116.04,40.77492513,-73.98266566,71,"KEY,CREDITCARD",31,false,5,0,26,0,true,true,true,false,2019-09-02 00:00:00
3235,E 41 St & Madison Ave,6474.12,40.752165280621966,-73.979921936988816,71,"KEY,CREDITCARD",31,false,5,0,26,0,true,true,true,false,2019-09-02 00:00:00
79,Franklin St & W Broadway,5430.08,40.71911552,-74.00666661,71,"KEY,CREDITCARD",33,false,5,0,28,0,true,true,true,false,2019-09-02 00:00:00
499,Broadway & W 60 St,6948.11,40.76915505,-73.98191841,71,"KEY,CREDITCARD",36,true,5,6,25,0,true,true,true,true,2019-09-02 00:00:00
3171,Amsterdam Ave & W 82 St,7360.10,40.78524672,-73.97667321,71,"KEY,CREDITCARD",39,false,5,1,33,0,true,true,true,false,2019-09-02 00:00:00
3135,E 75 St & 3 Ave,6991.12,40.77112927,-73.95772297,71,"KEY,CREDITCARD",41,false,5,0,36,0,true,true,true,false,2019-09-02 00:00:00
3074,Montrose Ave & Bushwick Ave,5068.02,40.70767788,-73.94016171,71,"KEY,CREDITCARD",42,false,5,0,37,0,true,true,true,false,2019-09-02 00:00:00
2021,W 45 St & 8 Ave,6676.02,40.75929124,-73.98859651,71,"KEY,CREDITCARD",43,false,5,1,37,0,true,true,true,false,2019-09-02 00:00:00
167,E 39 St & 3 Ave,6389.03,40.7489006,-73.97604882,71,"KEY,CREDITCARD",45,false,5,0,40,0,true,true,true,false,2019-09-02 00:00:00
533,Broadway & W 38 St,6441.05,40.75299641,-73.98721619,71,"KEY,CREDITCARD",46,false,5,1,40,0,true,true,true,false,2019-09-02 00:00:00
3150,E 85 St & York Ave,7146.04,40.77536905,-73.94803392,71,"KEY,CREDITCARD",47,false,5,1,41,0,true,true,true,false,2019-09-02 00:00:00
359,E 47 St & Park Ave,6584.12,40.75510267,-73.97498696,71,"KEY,CREDITCARD",64,false,5,1,58,0,true,true,true,false,2019-09-02 00:00:00
3692,5 St & Market St,4843.01,40.699997484388504,-73.974401280283928,71,"KEY,CREDITCARD",15,false,6,0,9,0,true,true,true,false,2019-09-02 00:00:00
3059,Pulaski St & Marcus Garvey Blvd,4656.03,40.6933982,-73.939877,71,"KEY,CREDITCARD",19,false,6,0,13,0,true,true,true,false,2019-09-02 00:00:00
3568,34 St & 35 Ave,6605.08,40.7569332,-73.9262231,71,"KEY,CREDITCARD",21,false,6,0,15,0,true,true,true,false,2019-09-02 00:00:00
3770,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"KEY,CREDITCARD",21,false,6,1,14,0,true,true,true,false,2019-09-02 00:00:00
3185,City Hall,JC003,40.7177325,-74.043845,70,"KEY,CREDITCARD",22,false,6,0,16,0,true,true,true,false,2019-09-01 00:00:00
241,DeKalb Ave & S Portland Ave,4546.04,40.68981035,-73.97493121,71,"KEY,CREDITCARD",23,false,6,1,16,0,true,true,true,false,2019-09-02 00:00:00
258,DeKalb Ave & Vanderbilt Ave,4461.04,40.68940747,-73.96885458,71,"KEY,CREDITCARD",23,false,6,1,16,0,true,true,true,false,2019-09-02 00:00:00
3070,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279,71,"KEY,CREDITCARD",23,false,6,0,16,1,true,true,true,false,2019-09-01 00:00:00
3343,W 107 St & Columbus Ave,7619.05,40.7997568,-73.9621128676,71,"KEY,CREDITCARD",23,false,6,0,17,0,true,true,true,false,2019-09-02 00:00:00
3602,31 Ave & 34 St,6819.15,40.763154,-73.920827,71,"KEY,CREDITCARD",23,false,6,0,17,0,true,true,true,false,2019-09-01 00:00:00
3776,Central Ave & Starr Street,4792.03,40.700003,-73.92834,71,"KEY,CREDITCARD",23,false,6,0,17,0,true,true,true,false,2019-09-02 00:00:00
143,Clinton St & Joralemon St,4605.04,40.69239502,-73.99337909,71,"KEY,CREDITCARD",24,false,6,0,18,0,true,true,true,false,2019-09-02 00:00:00
3358,Garfield Pl & 8 Ave,3978.13,40.6711978,-73.97484126,71,"KEY,CREDITCARD",25,false,6,0,19,0,true,true,true,false,2019-09-02 00:00:00
3415,Prospect Pl & 6 Ave,4166.08,40.6793307,-73.97519523,71,"KEY,CREDITCARD",25,false,6,0,19,0,true,true,true,false,2019-09-02 00:00:00
320,Leonard St & Church St,5359.11,40.717571,-74.005549,71,"KEY,CREDITCARD",27,false,6,0,21,0,true,true,true,false,2019-09-02 00:00:00
399,Lafayette Ave & St James Pl,4494.04,40.68851534,-73.9647628,71,"KEY,CREDITCARD",27,false,6,0,21,0,true,true,true,false,2019-09-02 00:00:00
448,W 37 St & 10 Ave,6611.02,40.75660359,-73.9979009,71,"KEY,CREDITCARD",27,false,6,1,20,0,true,true,true,false,2019-09-02 00:00:00
3582,Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,71,"KEY,CREDITCARD",28,false,6,0,22,0,true,true,true,false,2019-09-02 00:00:00
3069,Lorimer St & Broadway,4965.01,40.70411791,-73.94818595,71,"KEY,CREDITCARD",29,false,6,0,23,0,true,true,true,false,2019-09-02 00:00:00
3792,Columbus Dr at Exchange Pl,JC106,40.71687,-74.03281,70,"KEY,CREDITCARD",29,false,6,1,22,0,true,true,true,false,2019-09-01 00:00:00
3649,W 129 St & Convent Ave,7818.17,40.814394437915816,-73.953247368335724,71,"KEY,CREDITCARD",30,false,6,0,24,0,true,true,true,false,2019-09-02 00:00:00
3545,Broadway & W 122 St,7783.18,40.8120562,-73.9612547,71,"KEY,CREDITCARD",33,false,6,0,27,0,true,true,true,false,2019-09-02 00:00:00
3572,34 Ave & 38 St,6638.01,40.756913,-73.921631,71,"KEY,CREDITCARD",33,false,6,0,27,0,true,true,true,false,2019-09-02 00:00:00
3170,W 84 St & Columbus Ave,7382.04,40.78499979,-73.97283406,71,"KEY,CREDITCARD",35,false,6,2,27,0,true,true,true,false,2019-09-02 00:00:00
3507,Park Ave & E 124 St,7682.01,40.8045555,-73.9396861,71,"KEY,CREDITCARD",36,false,6,0,30,0,true,true,true,false,2019-09-02 00:00:00
3690,Park Pl & Church St,5288.08,40.713341842759071,-74.009355157613754,71,"KEY,CREDITCARD",36,false,6,1,29,0,true,true,true,false,2019-09-02 00:00:00
3284,E 88 St & Park Ave,7293.10,40.781410700190015,-73.95595908164978,71,"KEY,CREDITCARD",38,false,6,1,31,0,true,true,true,false,2019-09-01 00:00:00
3727,Frost St & Meeker Ave,5371.07,40.717661970839941,-73.948800265789032,71,"KEY,CREDITCARD",38,false,6,0,32,0,true,true,true,false,2019-09-02 00:00:00
3151,E 81 St & York Ave,7084.12,40.7728384,-73.94989233,71,"KEY,CREDITCARD",43,false,6,0,37,0,true,true,true,false,2019-09-02 00:00:00
3539,W 116 St & Amsterdam Ave,7692.11,40.8067581,-73.9607082,71,"KEY,CREDITCARD",43,false,6,0,37,0,true,true,true,false,2019-09-02 00:00:00
3167,Amsterdam Ave & W 73 St,7260.09,40.779668090073123,-73.980930447578416,71,"KEY,CREDITCARD",55,false,6,1,33,15,true,true,true,false,2019-09-02 00:00:00
3184,Paulus Hook,JC002,40.7141454,-74.0335519,70,"KEY,CREDITCARD",14,false,7,0,7,0,true,true,true,false,2019-09-01 00:00:00
3225,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,70,"KEY,CREDITCARD",14,false,7,0,7,0,true,true,true,false,2019-09-02 00:00:00
3275,Columbus Drive,JC014,40.718355198232139,-74.038914442062378,70,"KEY,CREDITCARD",14,false,7,0,7,0,true,true,true,false,2019-09-02 00:00:00
3049,Cambridge Pl & Gates Ave,4377.04,40.68488,-73.96304,71,"KEY,CREDITCARD",18,false,7,0,11,0,true,true,true,false,2019-09-02 00:00:00
3210,Pershing Field,JC024,40.742677141,-74.051788633,70,"KEY,CREDITCARD",18,false,7,0,11,0,true,true,true,false,2019-09-02 00:00:00
3043,Lewis Ave & Decatur St,4237.01,40.6814598,-73.934903,71,"KEY,CREDITCARD",19,false,7,1,11,0,true,true,true,false,2019-09-02 00:00:00
3560,28 St & 38 Ave,6538.03,40.754876,-73.934326,71,"KEY,CREDITCARD",19,false,7,0,12,0,true,true,true,false,2019-09-02 00:00:00
3755,DeKalb Ave & Franklin Ave,4528.01,40.690648070829432,-73.957461789250374,71,"KEY,CREDITCARD",19,false,7,0,12,0,true,true,true,false,2019-09-02 00:00:00
3187,Warren St,JC006,40.7211236,-74.03805095,70,"KEY,CREDITCARD",22,false,7,0,14,1,true,true,true,false,2019-09-01 00:00:00
3205,JC Medical Center,JC011,40.716539780991937,-74.0496379137039,70,"KEY,CREDITCARD",22,false,7,0,15,0,true,true,true,false,2019-09-02 00:00:00
216,Columbia Heights & Cranberry St,4829.01,40.70037867,-73.99548059,71,"KEY,CREDITCARD",23,false,7,0,16,0,true,true,true,false,2019-09-02 00:00:00
3256,Pier 40 - Hudson River Park,5696.03,40.7277140777778,-74.011295735836029,71,"KEY,CREDITCARD",23,false,7,0,16,0,true,true,true,false,2019-09-02 00:00:00
3555,28 St & 41 Ave,6462.19,40.751047,-73.93797,71,"KEY,CREDITCARD",23,false,7,0,16,0,true,true,true,false,2019-09-02 00:00:00
3768,Waterbury St & Stagg St,5099.02,40.71019,-73.93734,71,"KEY,CREDITCARD",23,false,7,0,16,0,true,true,true,false,2019-09-01 00:00:00
3388,President St & Henry St,4307.13,40.6828003,-73.99990419,71,"KEY,CREDITCARD",25,false,7,1,17,0,true,true,true,false,2019-09-01 00:00:00
397,Fulton St & Clermont Ave,4386.05,40.68415748,-73.96922273,71,"KEY,CREDITCARD",27,false,7,0,20,0,true,true,true,false,2019-09-02 00:00:00
3745,36 Ave & 31 St,6572.08,40.756512729849547,-73.929574862122521,71,"KEY,CREDITCARD",27,false,7,0,20,0,true,true,true,false,2019-09-02 00:00:00
3081,Graham Ave & Grand St,5178.06,40.711863,-73.944024,71,"KEY,CREDITCARD",29,false,7,1,21,0,true,true,true,false,2019-09-02 00:00:00
3516,31 St & Astoria Blvd,6989.07,40.7699176,-73.9184057,71,"KEY,CREDITCARD",31,false,7,0,24,0,true,true,true,false,2019-09-02 00:00:00
3715,Driggs Ave & N 9 St,5411.08,40.718169694542077,-73.955201357603073,71,"KEY,CREDITCARD",31,false,7,0,24,0,true,true,true,false,2019-09-02 00:00:00
3083,Bushwick Ave & Powers St,5250.05,40.71247661,-73.94100005,71,"KEY,CREDITCARD",32,false,7,0,25,0,true,true,true,false,2019-09-02 00:00:00
319,Fulton St & Broadway,5175.08,40.711066,-74.009447,71,"KEY,CREDITCARD",33,false,7,1,25,0,true,true,true,false,2019-09-02 00:00:00
3630,Frederick Douglass Blvd & W 115 St,7658.13,40.8038654,-73.9559308,71,"KEY,CREDITCARD",33,false,7,0,26,0,true,true,true,false,2019-09-02 00:00:00
3459,E 53 St & 3 Ave,6617.02,40.757632277394428,-73.969305753707886,71,"KEY,CREDITCARD",34,false,7,1,26,0,true,true,true,false,2019-09-02 00:00:00
3375,3 Ave & E 72 St,7028.04,40.7699426,-73.96060712,71,"KEY,CREDITCARD",35,false,7,0,28,0,true,true,true,false,2019-09-01 00:00:00
116,W 17 St & 8 Ave,6148.02,40.74177603,-74.00149746,71,"KEY,CREDITCARD",39,false,7,2,30,0,true,true,true,false,2019-09-02 00:00:00
2017,E 43 St & 2 Ave,6422.08,40.75022392,-73.97121414,71,"KEY,CREDITCARD",39,false,7,0,32,0,true,true,true,false,2019-09-02 00:00:00
3328,W 100 St & Manhattan Ave,7538.14,40.795,-73.9645,71,"KEY,CREDITCARD",39,false,7,2,30,0,true,true,true,false,2019-09-02 00:00:00
3376,E 65 St & 2 Ave,6860.12,40.764718519443392,-73.962220698595047,71,"KEY,CREDITCARD",39,false,7,1,31,0,true,true,true,false,2019-09-02 00:00:00
3552,W 113 St & Broadway,7713.01,40.805973,-73.964928,71,"KEY,CREDITCARD",39,false,7,0,32,0,true,true,true,false,2019-09-02 00:00:00
3623,W 120 St & Claremont Ave,7745.07,40.8109494,-73.9634,71,"KEY,CREDITCARD",39,false,7,0,31,1,true,true,true,false,2019-09-02 00:00:00
3689,W 104 St & Amsterdam Ave,7610.13,40.799041392882984,-73.966494798660278,71,"KEY,CREDITCARD",47,false,7,0,40,0,true,true,true,false,2019-09-01 00:00:00
472,E 32 St & Park Ave,6280.12,40.7457121,-73.98194829,71,"KEY,CREDITCARD",55,false,7,1,47,0,true,true,true,false,2019-09-02 00:00:00
2005,Railroad Ave & Kay Ave,4990.01,40.70531194,-73.97100056,71,"KEY,CREDITCARD",12,false,8,1,3,0,true,true,true,false,2019-09-02 00:00:00
3199,Newport Pkwy,JC008,40.7287448,-74.0321082,70,"KEY,CREDITCARD",14,false,8,1,5,0,true,true,true,false,2019-09-02 00:00:00
3267,Morris Canal,JC072,40.7124188237569,-74.038525521755219,70,"KEY,CREDITCARD",14,false,8,1,5,0,true,true,true,false,2019-09-02 00:00:00
3268,Lafayette Park,JC078,40.71346382669195,-74.062858521938324,70,"KEY,CREDITCARD",14,false,8,0,6,0,true,true,true,false,2019-09-02 00:00:00
3483,Montgomery St,JC099,40.71942,-74.05099,70,"KEY,CREDITCARD",14,false,8,1,4,1,true,true,true,false,2019-09-01 00:00:00
3622,E 128 St & Madison Ave,7735.23,40.80756,-73.939182,71,"KEY,CREDITCARD",15,false,8,0,7,0,true,true,true,false,2019-09-01 00:00:00
3201,Dey St,JC065,40.737711,-74.066921,70,"KEY,CREDITCARD",17,false,8,0,9,0,true,true,true,false,2019-09-01 00:00:00
3196,Riverview Park,JC057,40.7443187,-74.0439909,70,"KEY,CREDITCARD",18,false,8,1,9,0,true,true,true,false,2019-09-02 00:00:00
3638,Washington St,JC098,40.7242941,-74.0354826,70,"KEY,CREDITCARD",18,false,8,0,10,0,true,true,true,false,2019-09-02 00:00:00
3694,Jackson Square,JC063,40.71113,-74.0789,70,"KEY,CREDITCARD",18,false,8,0,10,0,true,true,true,false,2019-09-02 00:00:00
3453,Devoe St & Lorimer St,5259.06,40.713352262228753,-73.9491033554077,71,"KEY,CREDITCARD",19,false,8,2,9,0,true,true,true,false,2019-09-02 00:00:00
3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,"KEY,CREDITCARD",21,false,8,0,13,0,true,true,true,false,2019-09-02 00:00:00
3213,Van Vorst Park,JC035,40.71848892,-74.047726625,70,"KEY,CREDITCARD",21,false,8,0,11,2,true,true,true,false,2019-09-01 00:00:00
3605,31 Ave & Crescent St,6893.10,40.7658346,-73.9265474,71,"KEY,CREDITCARD",21,false,8,0,13,0,true,true,true,false,2019-09-02 00:00:00
3211,Newark Ave,JC032,40.72152515,-74.046304543,70,"KEY,CREDITCARD",22,false,8,3,11,0,true,true,true,false,2019-09-02 00:00:00
3212,Christ Hospital,JC034,40.734785818,-74.050443636,70,"KEY,CREDITCARD",22,false,8,0,14,0,true,true,true,false,2019-09-01 00:00:00
229,Great Jones St,5636.11,40.72743423,-73.99379025,71,"KEY,CREDITCARD",23,false,8,0,15,0,true,true,true,false,2019-09-02 00:00:00
3052,Lewis Ave & Madison St,4425.02,40.686312,-73.935775,71,"KEY,CREDITCARD",23,false,8,1,14,0,true,true,true,false,2019-09-02 00:00:00
3757,Stagg St & Morgan Ave,5170.01,40.710681,-73.93372,71,"KEY,CREDITCARD",23,false,8,0,15,0,true,true,true,false,2019-09-02 00:00:00
3072,Leonard St & Boerum St,5036.06,40.70583339,-73.94644578,71,"KEY,CREDITCARD",24,false,8,0,16,0,true,true,true,false,2019-09-02 00:00:00
3728,Pierrepont St & Monroe Pl,4718.08,40.695356933202248,-73.993440270423889,71,"KEY,CREDITCARD",24,false,8,0,16,0,true,true,true,false,2019-09-02 00:00:00
3360,Amsterdam Ave & W 79 St,7311.02,40.7829391,-73.9786517,71,"KEY,CREDITCARD",25,false,8,0,17,0,true,true,true,false,2019-09-02 00:00:00
3499,2 Ave & E 122 St,7622.12,40.8006721,-73.9349,71,"KEY,CREDITCARD",25,false,8,0,17,0,true,true,true,false,2019-09-02 00:00:00
3157,East End Ave & E 86 St,7113.08,40.77518615,-73.94446054,71,"KEY,CREDITCARD",27,false,8,1,18,0,true,true,true,false,2019-09-01 00:00:00
3308,Kane St & Clinton St,4455.11,40.6861758,-73.99645295,71,"KEY,CREDITCARD",27,false,8,0,19,0,true,true,true,false,2019-09-02 00:00:00
3535,Mt Morris Park W & W 120 St,7685.14,40.804038,-73.945925,71,"KEY,CREDITCARD",27,false,8,1,18,0,true,true,true,false,2019-09-02 00:00:00
3243,E 58 St & 1 Ave (NE Corner),6682.03,40.75892386377695,-73.962262272834778,71,"KEY,CREDITCARD",29,false,8,1,20,0,true,true,true,false,2019-09-01 00:00:00
3537,Carlton Ave & Dean St,4199.12,40.6809741,-73.9710097,71,"KEY,CREDITCARD",29,false,8,1,20,0,true,true,true,false,2019-09-02 00:00:00
366,Clinton Ave & Myrtle Ave,4651.02,40.693261,-73.968896,71,"KEY,CREDITCARD",33,false,8,0,25,0,true,true,true,false,2019-09-02 00:00:00
3363,E 102 St & Park Ave,7488.24,40.7904828,-73.95033068,71,"KEY,CREDITCARD",33,false,8,1,24,0,true,true,true,false,2019-09-02 00:00:00
3156,E 72 St & York Ave,6889.12,40.76663814,-73.95348296,71,"KEY,CREDITCARD",37,false,8,0,29,0,true,true,true,false,2019-09-02 00:00:00
3671,E 81 St & 2 Ave,7121.05,40.774779448957275,-73.954274654388428,71,"KEY,CREDITCARD",37,false,8,1,28,0,true,true,true,false,2019-09-02 00:00:00
3294,E 91 St & Park Ave,7344.05,40.7835016,-73.955327,71,"KEY,CREDITCARD",38,true,8,0,30,0,true,true,true,true,2019-09-02 00:00:00
3336,E 97 St & Madison Ave,7393.09,40.787801,-73.953559,71,"KEY,CREDITCARD",41,false,8,0,33,0,true,true,true,false,2019-09-02 00:00:00
3467,W Broadway & Spring Street,5569.06,40.724946723594158,-74.00165855884552,71,"KEY,CREDITCARD",42,false,8,0,34,0,true,true,false,false,2019-09-02 00:00:00
3119,Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,71,"KEY,CREDITCARD",45,false,8,1,36,0,true,true,true,false,2019-09-02 00:00:00
3283,W 89 St & Columbus Ave,7432.09,40.7882213,-73.97041561,71,"KEY,CREDITCARD",47,false,8,0,39,0,true,true,true,false,2019-09-02 00:00:00
212,W 16 St & The High Line,6233.05,40.74334935,-74.00681753,71,"KEY,CREDITCARD",60,false,8,0,52,0,true,true,true,false,2019-09-02 00:00:00
450,W 49 St & 8 Ave,6747.06,40.76227205,-73.98788205,71,"KEY,CREDITCARD",67,false,8,1,58,0,true,true,true,false,2019-09-02 00:00:00
519,Pershing Square North,6432.09,40.751873,-73.977706,71,"KEY,CREDITCARD",69,true,8,0,61,0,true,true,true,true,2019-09-02 00:00:00
3272,Jersey & 3rd,JC074,40.723331586464361,-74.045952558517442,70,"KEY,CREDITCARD",14,false,9,0,5,0,true,true,true,false,2019-09-01 00:00:00
3198,Heights Elevator,JC059,40.748715945380226,-74.040443301200867,70,"KEY,CREDITCARD",18,false,9,0,9,0,true,true,true,false,2019-09-02 00:00:00
341,Stanton St & Mangin St,5326.06,40.71782143,-73.97628939,71,"KEY,CREDITCARD",19,false,9,0,10,0,true,true,true,false,2019-09-02 00:00:00
3590,Carroll St & Franklin Ave,3847.04,40.6679411,-73.9588,71,"KEY,CREDITCARD",19,false,9,1,9,0,true,true,true,false,2019-09-01 00:00:00
369,Washington Pl & 6 Ave,5838.09,40.73224119,-74.00026394,71,"KEY,CREDITCARD",21,false,9,3,9,0,true,true,true,false,2019-09-02 00:00:00
3756,White St & Moore St,4987.06,40.704508,-73.9351,71,"KEY,CREDITCARD",21,false,9,0,12,0,true,true,true,false,2019-09-02 00:00:00
245,Myrtle Ave & St Edwards St,4659.02,40.69327018,-73.97703874,71,"KEY,CREDITCARD",23,true,9,0,14,0,true,true,true,true,2019-09-01 00:00:00
343,Clinton Ave & Flushing Ave,4762.04,40.69794,-73.96986848,71,"KEY,CREDITCARD",23,false,9,2,12,0,true,true,true,false,2019-09-02 00:00:00
